complaint_id,complaint_url,capture_method,location,city,resolution_status,complaint_type,received_date,business_area,organization,unit_name,region,regulated_entity,p5_no,jurisdictional,regulated,complaint_description_type,complaint_description,resolution_description,complaint_comments,update_notes,close_date,explanation_type,explanation,referral_type,referred_to,inspection_packages_link,inspection_documents_link
0000000667,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOxKAAU/complaint0000000667,Telephonic,19240 CR 2152,TROUP,Closed,PL,2013-05-21,Pipeline Safety,,,03-Kilgore,,,False,Yes,Leaking Material,"Mr. Soncront says there is oil dripping out of a rusty pipeline and it is running in a spill way, and it is carrying it into what he calls wildlife where there?s lot of trees.",,,,2013-04-22,Other,OIL DRIPPING OUT OF RUSTY PIPELINE,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxKAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxKAAU/Inspection_Documents__r
0000001964,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mQ5zAAE/complaint0000001964,Telephonic,"Private Rd. 1425, Centerville, Texas 75833",Centerville,Closed,SAFETY-PL,2021-06-14,Pipeline Safety,ENTERPRISE CRUDE PIPELINE LLC,,03-Kilgore,,253136,True,Yes,Exposed Pipeline,There is an exposed pipeline that runs across the complainant's driveway. This line is under T-4 permit 03477 and is currently marked as abandoned in the Public GIS Viewer.,,,"June 14, 2021 Inspector Jorge Cerda reached to Steve Sowda. Exposed pipeline with the rain. Mark, Enterprise 281-887-2136. (866)901-8170 encroachment department. Mr. Sowda informed inspector Cerda that due to the rainfall a wash out was found. Inspector Jorge Cerda proceeded in contacting Enterprise Land Encroachment Department. June 17, 2021 Inspector Jorge Cerda reached out to Enterprise Operations Manager, Paul Goolsby. Mr. Goolsby contacted Mr. Sowda to see what could be done about the wash out. June 18, 2021 Inspector Cerda reached out to Mr. Sowda. Mr. Sowda stated that Enterprise is planning on covering up the exposed crossing. Inspector Cerda concluded the complaint.",2021-09-23,Other,Potential safety hazard.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mQ5zAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mQ5zAAE/Inspection_Documents__r
0000001742,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPEfAAM/complaint0000001742,Letter,535 HCR 4223,Hillsboro,Closed,PL,2016-03-03,Pipeline Safety,ATMOS PIPELINE - TEXAS,ATMOS PL-TEXAS/LINE L,06-Fort Worth,L-41-1 N. HILLSBORO,,True,Yes,Other,Mr. Kaddatz is wanting Atmos to install gates and repair low spots.,,,,2016-05-20,Other,This complaint was previously handled and closed on 11/14/14.,Field,Marcie Herron (atmos),https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEfAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEfAAM/Inspection_Documents__r
0000000841,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP08AAE/complaint0000000841,Telephonic,5 MI. N. Of Lagrange,5 mi. N. of Lagrange,Closed,PL,2012-10-19,Pipeline Safety,,,04-Austin,,,False,No,Exposed Pipeline,Mr. Borengasser called and reported an exposed pipeline in the Colorado River. (Google cord. 29 degrees 57 minutes 13 sec. North 96.55 min. 19 sec. West.,,,,2017-06-20,Other,EXPOSED PIPELINE,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP08AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP08AAE/Inspection_Documents__r
0000001010,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP2rAAE/complaint0000001010,Telephonic,(Well) O'Malley #1,,Closed,PL,2015-04-01,Pipeline Safety,,,05-Houston,,,False,Yes,Other,A call came in form Rep. Kolkhorst's office. They have have a constituent (in Washington County) who is wanting to build a house on some property they own but there is a n abandoned well and pipeline- and she says the well was fracked and there is a salt water damage to the trees.,,,,2015-11-17,Other,"Oil and Gas inspector, John Ainsworth, reports that the well in question is a plugged well (Douglas Petroleum) from 1/8/98 on family land. Ms.Swartz's son plans to build a house near the former drill pad. but not on it. Her son is concerned about two Ener",Field,(See attached email.) -- Thanks,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2rAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2rAAE/Inspection_Documents__r
0000000729,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOyKAAU/complaint0000000729,Other,N/A,N/A,Closed,PL,2011-08-02,Pipeline Safety,,,04-Austin,,,False,No,Other,N/A,,,,2011-08-02,Other,N/A,Other,N/A,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyKAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyKAAU/Inspection_Documents__r
0000001155,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP5CAAU/complaint0000001155,Telephonic,401 Greenwood Dr,Hitchcock,Closed,PL,2016-01-04,Pipeline Safety,,,05-Houston,,,True,Yes,Leaking Material,,,,,2017-06-21,Gas Leak,Complainant has asked Operator to fix this leak for over a year with no results. Leak is behind the gas meter on the neighbors property.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5CAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5CAAU/Inspection_Documents__r
0000000903,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP18AAE/complaint0000000903,Telephonic,3800 Monore Hwy,Grandbury,Closed,PL,2014-05-27,Pipeline Safety,"MARABOU SUPERIOR PIPELINE, LLC",UNIT OF COMPANY ID 8221,06-Fort Worth,SYSTEM OF COMPANY ID 8221,,True,Yes,R-O-W Maintenance,Right-Of-Way issues,,,,2014-05-27,Other,Met with parties involved on 5/9/2014 at 10:00,Other,Met with parties involved,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP18AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP18AAE/Inspection_Documents__r
0000001680,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPDfAAM/complaint0000001680,Telephonic,GPS lat: 31.5329698  long: -95.303435,Grapeland,Closed,PL,2016-08-21,Pipeline Safety,,,03-Kilgore,,,True,Yes,Leaking Material,,,,,2017-06-21,Other,"Initial Description: Daniel Francis of The Railroad Commssion of Texas was notified at 11:52 pm on 8/21/16 of a releif valve that has been releiving for a few hours. It was discovered at 6:30 pm by a resident who then notified Rodger Dickey, Houston Coun",Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDfAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDfAAM/Inspection_Documents__r
0000001072,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3rAAE/complaint0000001072,Email,"GPS 32.16057N, -94.5722W. NE of Fairplay, TX.",Panola,Closed,PL,2015-09-02,Pipeline Safety,,,03-Kilgore,,,True,Yes,Other,Incorrect Operator name and telephone number on pipeline marker.,,,,2015-09-03,Other,Incorrect Operator name and telephone number on pipeline marker.,Field,Kilgore PLS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3rAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3rAAE/Inspection_Documents__r
0000001608,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPCVAA2/complaint0000001608,Telephonic,1634 CR 234,Jasper,Closed,PL,2018-11-06,Pipeline Safety,,,03-Kilgore,,,True,Yes,Safety Hazard,Lee Adams has reported that there are sinkholes near the pipeline running through his property. Mr. Adams is concerned about the impact to the pipeline as well as the safety hazard to any foot traffic in the area.,,,,2019-03-21,Other,Sinkholes in area of pipelines,Field,"Angela Morgan, compliance supervisor with Energy Transfer",https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCVAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCVAA2/Inspection_Documents__r
0000001546,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPBVAA2/complaint0000001546,Telephonic,16326 FM 1797 East,Tatum,Closed,PL,2016-06-07,Pipeline Safety,,,03-Kilgore,,,True,Yes,Leaking Material,"Complainant has oil running beside her driveway. She also said that there were holes in the driveway and when it rained, chemicals were coming out of the ground.",,,,2016-06-09,Other,Complainant has two trees next to an existing right-of-way and wants to know if Embridge has the right to cut them down?,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBVAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBVAA2/Inspection_Documents__r
0000000429,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOtUAAU/complaint0000000429,Telephonic,PARK ST. AND ST WILLIAMS ST.,PLACEDO,Closed,PL,2009-02-05,Pipeline Safety,,,07-Corpus Christi,,,False,No,Exposed Pipeline,EXPOSED PIPELINE,,,,2009-02-17,Other,PIPELINE EXPOSED IN DITCH,Other Agency,OTHER AGENCY,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtUAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtUAAU/Inspection_Documents__r
0000000314,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOrdAAE/complaint0000000314,Telephonic,1205 Clearfield Dr,Austin,Closed,PL,2007-09-21,Pipeline Safety,,,04-Austin,,,False,No,Other,"Gas service turn-on, called emergency line",,,,2007-09-24,Other,"non-pay turn-off, wants weekend turn-on",Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrdAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrdAAE/Inspection_Documents__r
0000000491,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOuUAAU/complaint0000000491,Letter,10999 WILLOW SPRINGS RD,FORT WORTH,Closed,PL,2010-06-25,Pipeline Safety,,,06-Fort Worth,,,False,No,Other,UNSAFE CONDUCT BY DEVON ENERGY IN TARRANT COUNTY,,,,2010-10-18,Other,UNSAFE AND ILLEGAL SUB-SURFACE DRILLING,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuUAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuUAAU/Inspection_Documents__r
0000001946,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPHxAAM/complaint0000001946,Email,"735 S Hwy 285, Fort Stockton, TX 79735",Fort Stockton,Closed,SAFETY-PL,2020-12-10,Pipeline Safety,PARKVIEW MHP REAL ESTATE LLC,ROADRUNNER RV AND MHC,02-Midland,ROADRUNNER RV,,True,Yes,Other,"Master Meter Operator who is having issues with the city turning off the gas to the master meter and asking that all PVC pipes be replaced and that certain measures be taken before they turn the gas back on. The operator was working with the city and making replacements but I believe they are still having issues with the requirements the city is asking for. The operator believes that they have taken the appropriate measures to meet the TAC rules on safety and annual replacement and is not sure that the city has the authority to enforce the replacement of the lines, restrict gas, etc.",,,,2020-12-11,Other,Potential safety hazard,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHxAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHxAAM/Inspection_Documents__r
0000000376,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOsdAAE/complaint0000000376,Letter,080312110,,Closed,TDP,2008-02-06,Pipeline Safety,,,04-Austin,,,False,No,Other,SECOND REQUEST NOTICE,,,,2017-06-15,Other,SECOND REQUEST NOTICE,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsdAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsdAAE/Inspection_Documents__r
0000000072,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOnjAAE/complaint0000000072,Telephonic,2107-A Oak Hollow,Longview,Closed,PL,2005-10-21,Pipeline Safety,,,03-Kilgore,,,False,No,Other,Quality of serive,,,,2005-10-21,Other,turn gas back on,Other,Gas Services,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnjAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnjAAE/Inspection_Documents__r
0000001962,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPTvAAM/complaint0000001962,Telephonic,Loop 12 and Interstate 30,Dallas,Closed,SAFETY-PL,2016-04-05,Pipeline Safety,ATMOS PIPELINE - TEXAS,,06-Fort Worth,,,True,Yes,Safety Hazard,Concerned about pipeline construction being conducted and no signs or posts about work has been found.,,,,2016-04-13,Other,"Ms. Read was concerned that there were no markers for the construction site and proceeded to investigate contacting City of Dallas permitting, 811, and City of Dallas Water department. In Ms. Read?s inquiries she discovered no one had records or knowledg",Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPTvAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPTvAAM/Inspection_Documents__r
0000000134,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOojAAE/complaint0000000134,Telephonic,Lamar Univssity,Beaumont,Closed,PL,2005-03-18,Pipeline Safety,,,05-Houston,,,False,No,Other,Master meter registration,,,,2005-03-18,Other,fire marshall directive-jurisdictional status,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOojAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOojAAE/Inspection_Documents__r
0000001048,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3TAAU/complaint0000001048,Telephonic,226 CR 168,Kilgore,Closed,PL,2015-05-29,Pipeline Safety,,,03-Kilgore,,,True,Yes,Leaking Material,Sludge type material on the property at 226 County Road 168 Kilgore Tx,,,,2015-06-03,Other,"Leaking / bubbling sludge material, re-occurring, unknown source. Ms Lamore is requesting an update of the inquiry, to prevent the re-occurrence of the environmental damage. PLS inspector specifically asked if this could be a one time spill from someone",Field,"George ""Ronnie"" Russell (903)984-3026 x207, with O&G, is dispatching an O&G field inspector out to the location, to determine if there is any well sites or flow lines that the sludge is sourced from.",https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3TAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3TAAU/Inspection_Documents__r
0000001567,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPBqAAM/complaint0000001567,Email,4925 Saint Lawrence Rd.,Fort Worth,Closed,PL,2016-09-20,Pipeline Safety,"ATMOS ENERGY CORP., MID-TEX DIV.",ATMOS ENERGY/FORT WORTH,06-Fort Worth,FORT WORTH,,True,Yes,Fumes/Odor,Complainant calling in a complaint for her parents saying there was leak out side of her parents house at 4005 E. Rosedale St. Forth Worth 76105. That her parents are getting sick from the leak.,,,,2016-09-23,Gas Leak,Leaking outside a house getting the complainant's parents sick.,Field,Jose Cheverez at the Fort worth Office,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBqAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBqAAM/Inspection_Documents__r
0000001183,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP5eAAE/complaint0000001183,Telephonic,"FM 136/ FM 2384 in Gregory, TX, San Patricio County",Gregory,Closed,PL,2015-11-20,Pipeline Safety,,,07-Corpus Christi,,,False,No,Incorrect Locates,,,,,2015-11-23,Other,There were no locates for the NG line when it was hit.,Headquarters,Damage Prevention,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5eAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5eAAE/Inspection_Documents__r
0000000757,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOymAAE/complaint0000000757,Telephonic,Eagle Landing Neighborhood,Elgin,Closed,PL,2011-12-09,Pipeline Safety,,,04-Austin,,,False,No,Safety Hazard,CNG Charging Station sitting on a flat bed truck is sitting about 3 feet off the street. (There are about 6 cylinders sitting on the truck with no barricade around it. The only thing there is some tape that has fallen on the ground.,,,,2011-12-09,Other,CNG Charging Station set up s feet from street,Other Agency,CPE,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOymAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOymAAE/Inspection_Documents__r
0000000986,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP2TAAU/complaint0000000986,Email,"Keene, Texas","Keene, Texas",Closed,PL,2014-09-30,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Safety Hazard,Mr. John Ackermann of Ackermann Plumbing Company has violated the law by not having a current or valid license of the required insurance.,,,,2014-10-30,Other,"The report clearly show: License Status ""Expired/Delinquent"" and Certification of Insurance ""No"". John Ackermann of Ackermann Plumbing Company has pulled permits and had inspections performed by both the City of Keene and the City of Cleburne for his plum",Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2TAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2TAAU/Inspection_Documents__r
0000000695,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOxmAAE/complaint0000000695,Telephonic,Matagoda Bay at Indian point,Matagoda,Closed,PL,2011-06-08,Pipeline Safety,,,07-Corpus Christi,,,False,Yes,Safety Hazard,Navagation Hazard- GPS Cord: (DMS) 28 34 14 N 96 31 55 W. 2 3/8 line snagged.,,,,2011-06-08,Other,Navagation Hazard,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxmAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxmAAE/Inspection_Documents__r
